TRAFFIC_STUDY_SPEED_ID,ROW_ID,DATA_FILE,SITE_CODE,DATETIME,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,TIME,SPEED_CHANNEL,COUNT_TOTAL,SPEED_0_14,SPEED_15_19,SPEED_20_24,SPEED_25_29,SPEED_30_34,SPEED_35_39,SPEED_40_44,SPEED_45_49,SPEED_50_54,SPEED_55_59,SPEED_60_64,SPEED_65_69,SPEED_70_200
,8bc4d5c12fdf1a3fc47dcff62058ee302e1ffe35,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 12:00:00 PM,2016,2,4,3,12:00,SB,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,b5b6927f2ed5c686bbc21369037b2aac3ad43769,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 01:00:00 PM,2016,2,4,3,13:00,SB,14,1,0,8,4,0,1,0,0,0,0,0,0,0
,6ffbaf67ad6a8dd5118ecbb4c85f75009939def6,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 02:00:00 PM,2016,2,4,3,14:00,SB,23,1,6,12,3,1,0,0,0,0,0,0,0,0
,8a2b5e6753a661b4f28ded15faa2b7f0720c8a7b,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 03:00:00 PM,2016,2,4,3,15:00,SB,19,4,7,6,2,0,0,0,0,0,0,0,0,0
,2b0b98bc37f6d264c335345179d7cd91fd598b8a,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 04:00:00 PM,2016,2,4,3,16:00,SB,20,6,5,8,1,0,0,0,0,0,0,0,0,0
,587afcb2d970795d10f8a0a03ac826352f4c02f6,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 05:00:00 PM,2016,2,4,3,17:00,SB,21,3,5,8,5,0,0,0,0,0,0,0,0,0
,1189ea013986dc12534082e3f71d3ba69a82e54e,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 06:00:00 PM,2016,2,4,3,18:00,SB,16,3,5,6,2,0,0,0,0,0,0,0,0,0
,97d480ee4062c09149c9ff0ac1e074acd54d6109,OakmontBlvd3401BD.rdf,G17JMA,02/03/2016 07:00:00 PM,2016,2,3,2,19:00,NB,18,5,10,2,1,0,0,0,0,0,0,0,0,0
,cee4ad9ab9a78a1acc6244ed72646c208d08d339,OakmontBlvd3401BD.rdf,G17JMA,02/03/2016 08:00:00 PM,2016,2,3,2,20:00,NB,19,3,6,9,1,0,0,0,0,0,0,0,0,0
,5b2e542cad0511776b8b229d02ed575edce3e1f9,OakmontBlvd3401BD.rdf,G17JMA,02/03/2016 09:00:00 PM,2016,2,3,2,21:00,NB,24,2,8,5,7,2,0,0,0,0,0,0,0,0
,a19b5359f30942b2249be48652060c3685864b3c,OakmontBlvd3401BD.rdf,G17JMA,02/03/2016 10:00:00 PM,2016,2,3,2,22:00,NB,22,0,3,10,9,0,0,0,0,0,0,0,0,0
,9f78dc1718cc495f8ac8387c716807d8def00683,OakmontBlvd3401BD.rdf,G17JMA,02/03/2016 11:00:00 PM,2016,2,3,2,23:00,NB,61,3,6,26,23,3,0,0,0,0,0,0,0,0
,a740b7aa575922721661016b56a34a1cb5e6fdac,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 12:00:00 AM,2016,2,4,3,00:00,NB,24,0,1,12,9,2,0,0,0,0,0,0,0,0
,fa657cb1294b680adb55522e5fea9b60dcf4e6a9,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 01:00:00 AM,2016,2,4,3,01:00,NB,6,1,1,2,2,0,0,0,0,0,0,0,0,0
,b99cd47f7c8b8d84d9e01fa21588226246c0fe44,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 02:00:00 AM,2016,2,4,3,02:00,NB,5,0,0,3,2,0,0,0,0,0,0,0,0,0
,8969cc421d4477bd870f0299c7c8041fd9435b7b,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 03:00:00 AM,2016,2,4,3,03:00,NB,7,0,1,5,1,0,0,0,0,0,0,0,0,0
,2ad70322df626994bd79307fdc33ddd644adaccb,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 04:00:00 AM,2016,2,4,3,04:00,NB,4,0,0,0,3,1,0,0,0,0,0,0,0,0
,134c16c80eff24820f0e14b6d9182c03d54dd153,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 05:00:00 AM,2016,2,4,3,05:00,NB,4,0,0,2,2,0,0,0,0,0,0,0,0,0
,71d7f0a2fece30bfcfb0720692d5bf8aec833a44,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 06:00:00 AM,2016,2,4,3,06:00,NB,4,0,2,1,1,0,0,0,0,0,0,0,0,0
,f65d46f543f2fd9e430bb215e0b978fb5fa88fc5,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 07:00:00 AM,2016,2,4,3,07:00,NB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,05e3630e9bd0ec5aed7ee7df29ef050f19f46d2c,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 08:00:00 AM,2016,2,4,3,08:00,NB,1,0,0,0,0,1,0,0,0,0,0,0,0,0
,a1384cd300ff4ffc9352a903a707bf5ffd7720c9,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 09:00:00 AM,2016,2,4,3,09:00,NB,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,899f10e755917b40328c99f706bb5062023dfba7,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 10:00:00 AM,2016,2,4,3,10:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1bb58f4983ec19c8f6247c62beb77ef5c9d81282,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 11:00:00 AM,2016,2,4,3,11:00,NB,2,0,0,2,0,0,0,0,0,0,0,0,0,0
,9fa9831789eaf4fab9b5fc3e4aab9755d5b1c63a,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 12:00:00 PM,2016,2,4,3,12:00,NB,2,0,0,2,0,0,0,0,0,0,0,0,0,0
,06661c496c0f433cde1f554a5904a0fb14408424,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 01:00:00 PM,2016,2,4,3,13:00,NB,6,2,4,0,0,0,0,0,0,0,0,0,0,0
,e99901651b93a693a4130c67f9a0d19b66491ed4,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 02:00:00 PM,2016,2,4,3,14:00,NB,7,2,1,4,0,0,0,0,0,0,0,0,0,0
,974e4fbd8e20ec3ceaf360a7b27e6c6e520e569a,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 03:00:00 PM,2016,2,4,3,15:00,NB,8,0,3,1,2,2,0,0,0,0,0,0,0,0
,823e9e8a757fb40e75e6689dc045f92a6fbda32b,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 04:00:00 PM,2016,2,4,3,16:00,NB,9,3,1,4,1,0,0,0,0,0,0,0,0,0
,362943b8bc3d96ba537fa85eb68c11bbdc525c80,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 05:00:00 PM,2016,2,4,3,17:00,NB,16,4,3,7,2,0,0,0,0,0,0,0,0,0
,629e4d104bc0e342acf536e1ea28889ff71335a9,OakmontBlvd3401BD.rdf,G17JMA,02/04/2016 06:00:00 PM,2016,2,4,3,18:00,NB,18,4,6,3,3,2,0,0,0,0,0,0,0,0
,f1f48e0bb7358911ab93eb0bd66e0c52d460a701,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 07:00:00 PM,2016,2,3,2,19:00,SB,24,4,5,8,4,2,1,0,0,0,0,0,0,0
,a3c040bffb5d9bd7a05a60a5b9b272f37160f94d,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 08:00:00 PM,2016,2,3,2,20:00,SB,18,4,2,7,5,0,0,0,0,0,0,0,0,0
,6b19b91c53d873a2ee6e5097c0b51125da178673,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 09:00:00 PM,2016,2,3,2,21:00,SB,23,2,9,6,4,2,0,0,0,0,0,0,0,0
,2ef8b4bd5eff1a0b338d94fcbd6c440c416a8d76,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 10:00:00 PM,2016,2,3,2,22:00,SB,15,0,2,7,6,0,0,0,0,0,0,0,0,0
,c1ec529331e9dd70c69bd36bead1f842b7dddb20,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 11:00:00 PM,2016,2,3,2,23:00,SB,55,2,13,18,18,4,0,0,0,0,0,0,0,0
,feccc5237e2672a1f8c7839c723fd500b5e4393c,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 12:00:00 AM,2016,2,4,3,00:00,SB,33,1,5,19,8,0,0,0,0,0,0,0,0,0
,f4d6d22fccafb9ffa7a2af1300340c7738857577,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 01:00:00 AM,2016,2,4,3,01:00,SB,18,4,3,6,3,2,0,0,0,0,0,0,0,0
,317443bb38337d5290d71dc578acdc22532b0503,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 02:00:00 AM,2016,2,4,3,02:00,SB,7,0,0,2,5,0,0,0,0,0,0,0,0,0
,5eb44da50fbab139c705721ed0c0ff150c5ebc7f,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 03:00:00 AM,2016,2,4,3,03:00,SB,6,0,2,2,2,0,0,0,0,0,0,0,0,0
,e722b9804365de240780307d5157863e2ee87bdf,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 04:00:00 AM,2016,2,4,3,04:00,SB,5,0,1,0,4,0,0,0,0,0,0,0,0,0
,e945e346c393e665c7b640b72dd90411dd1414ab,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 05:00:00 AM,2016,2,4,3,05:00,SB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,af56781ad8dc13314849451ce41a8915bc069617,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 06:00:00 AM,2016,2,4,3,06:00,SB,2,0,0,1,1,0,0,0,0,0,0,0,0,0
,1d0cf589097e88d19e61efef52f9706cc67d5af1,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 07:00:00 AM,2016,2,4,3,07:00,SB,3,0,0,2,0,1,0,0,0,0,0,0,0,0
,fd5268a8b477933a8457e5f06825b04c57fe321c,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 08:00:00 AM,2016,2,4,3,08:00,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,852fbd3557bd00e36a6dea517020f043d464c891,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 09:00:00 AM,2016,2,4,3,09:00,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,bff07231e98586de2514e394bdab3ca93493a334,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 10:00:00 AM,2016,2,4,3,10:00,SB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,e6bec1fad6c514cc7a833af510f827671c43e0bf,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 11:00:00 AM,2016,2,4,3,11:00,SB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,6a582c10390373fb87df39f0db14bafe5aaff950,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 12:00:00 PM,2016,2,4,3,12:00,SB,1,0,0,0,0,1,0,0,0,0,0,0,0,0
,f8b96b1565bfb1d624520828b595879baff83f4a,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 01:00:00 PM,2016,2,4,3,13:00,SB,12,0,3,6,2,1,0,0,0,0,0,0,0,0
,b69238fc6f2d32432d0a696f08447399cd37b5ee,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 02:00:00 PM,2016,2,4,3,14:00,SB,15,1,3,9,2,0,0,0,0,0,0,0,0,0
,c70e220a31f2c45b672315d7451dc094e79183ec,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 03:00:00 PM,2016,2,4,3,15:00,SB,8,3,3,1,1,0,0,0,0,0,0,0,0,0
,0fc80e820990c125920c5c420344022b31f4e95e,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 04:00:00 PM,2016,2,4,3,16:00,SB,11,2,5,4,0,0,0,0,0,0,0,0,0,0
,1f97a9db12de8373264c846c3dc88780df089be0,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 05:00:00 PM,2016,2,4,3,17:00,SB,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,93406a9d8cce2cedac7ab238dc92eab1e0e86e0f,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 06:00:00 PM,2016,2,4,3,18:00,SB,6,2,3,0,1,0,0,0,0,0,0,0,0,0
,4f75f2bd1bb6fad16c67ab6f6f969210cb6d9c79,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 07:00:00 PM,2016,2,3,2,19:00,NB,22,3,8,4,6,0,1,0,0,0,0,0,0,0
,65f5dc9fded900f7c490ba64d264f5f27b4a6e15,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 08:00:00 PM,2016,2,3,2,20:00,NB,8,1,3,1,2,1,0,0,0,0,0,0,0,0
,08702948c1feb13c346e5ee0cc757d3e10ca5bb2,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 09:00:00 PM,2016,2,3,2,21:00,NB,20,2,3,6,5,3,1,0,0,0,0,0,0,0
,f09e2372a38df52d01fafb195e3706aef91cf584,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 10:00:00 PM,2016,2,3,2,22:00,NB,23,0,2,7,9,5,0,0,0,0,0,0,0,0
,5faf32fa83244950fa534bf012a644cad733a09a,OakmontBlvd3309BD.rdf,G14JMA,02/03/2016 11:00:00 PM,2016,2,3,2,23:00,NB,60,4,4,23,23,5,1,0,0,0,0,0,0,0
,d253857e4a519a8e9cdf6f45bb9ac6c418177266,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 12:00:00 AM,2016,2,4,3,00:00,NB,25,2,2,9,7,5,0,0,0,0,0,0,0,0
,32169a554f968dd3f3b937c3d6fc0f2bf2f9228a,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 01:00:00 AM,2016,2,4,3,01:00,NB,9,0,0,4,3,2,0,0,0,0,0,0,0,0
,9510d93a887639d86bc46b753c29cfa1b9e8b6b7,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 02:00:00 AM,2016,2,4,3,02:00,NB,5,0,1,1,3,0,0,0,0,0,0,0,0,0
,ba61452e0726d8b195df5871e051dd741f2c1c85,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 03:00:00 AM,2016,2,4,3,03:00,NB,3,0,0,0,3,0,0,0,0,0,0,0,0,0
,5afab1de446ce94815886f7b54d81c5deaac3557,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 04:00:00 AM,2016,2,4,3,04:00,NB,2,0,0,0,1,1,0,0,0,0,0,0,0,0
,c927041ad587227890c28c654250c040cfee50e4,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 05:00:00 AM,2016,2,4,3,05:00,NB,4,0,0,1,3,0,0,0,0,0,0,0,0,0
,6d3c082893f4f9a55e8fbe75738757db0c16e248,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 06:00:00 AM,2016,2,4,3,06:00,NB,3,0,1,0,2,0,0,0,0,0,0,0,0,0
,5c2137261a0b7658608989812b4acfa065e3156b,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 07:00:00 AM,2016,2,4,3,07:00,NB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,075e9d8665c3cf6a36b039d105f462daef0c9876,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 08:00:00 AM,2016,2,4,3,08:00,NB,2,0,0,0,1,1,0,0,0,0,0,0,0,0
,357523c89bb708dbb9752fbfbed4cadd1fe398ad,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 09:00:00 AM,2016,2,4,3,09:00,NB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,c1c88acccf214ce8d1a489b78d54b06c22af1b67,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 10:00:00 AM,2016,2,4,3,10:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,85205793b74523e7191c0cf699c37056b25ee8db,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 11:00:00 AM,2016,2,4,3,11:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7e0f83451df6f6127b49bde7555fc2edf610d628,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 12:00:00 PM,2016,2,4,3,12:00,NB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,8f85fd7cc5aa241572b1dd1665dd1541627c091e,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 01:00:00 PM,2016,2,4,3,13:00,NB,10,0,3,1,5,1,0,0,0,0,0,0,0,0
,49639f6fbed666f2a6eead231ae3af458c6cdf7e,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 02:00:00 PM,2016,2,4,3,14:00,NB,14,5,3,3,2,1,0,0,0,0,0,0,0,0
,efed3f522ba5b4d0c3f14ed0f3447f7af17af3f8,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 03:00:00 PM,2016,2,4,3,15:00,NB,9,2,4,2,1,0,0,0,0,0,0,0,0,0
,a4b3a23c0f861fce4bfa3e265133f6ace4af8e90,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 04:00:00 PM,2016,2,4,3,16:00,NB,12,6,2,3,1,0,0,0,0,0,0,0,0,0
,b77f09c535f8cc7ec61e9ddc17f5e5853f0ac7ce,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 05:00:00 PM,2016,2,4,3,17:00,NB,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,27d1d171c3bf60bae48bf67b729b1a3cdead867d,OakmontBlvd3309BD.rdf,G14JMA,02/04/2016 06:00:00 PM,2016,2,4,3,18:00,NB,9,4,1,3,1,0,0,0,0,0,0,0,0,0
,1e454c137f241ba12e318ea2e9aa627e19206291,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 05:00:00 PM,2016,1,28,3,17:00,SB,9,0,3,2,4,0,0,0,0,0,0,0,0,0
,f99bcd67515a8823d87d3051cc35562d2cb461a8,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 06:00:00 PM,2016,1,28,3,18:00,SB,13,2,4,3,2,2,0,0,0,0,0,0,0,0
,7991329516e0c465f53f063037da6ee096af3b21,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 07:00:00 PM,2016,1,28,3,19:00,SB,11,1,2,2,4,2,0,0,0,0,0,0,0,0
,8d48c855c8d97ccc45986de58529bb8692cb3aa9,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 08:00:00 PM,2016,1,28,3,20:00,SB,9,1,3,0,3,2,0,0,0,0,0,0,0,0
,3a4f1c353c0d6e1c4bb9e4cf1d0ce117463b2ffb,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 09:00:00 PM,2016,1,28,3,21:00,SB,22,1,3,4,7,7,0,0,0,0,0,0,0,0
,3916ca217f192faab3c067114ed8a37bf80dfca3,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 10:00:00 PM,2016,1,28,3,22:00,SB,29,0,2,8,14,5,0,0,0,0,0,0,0,0
,3e195c7af2dfba2439b3f984cd120e31900fe9d4,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 11:00:00 PM,2016,1,28,3,23:00,SB,56,1,5,25,14,10,1,0,0,0,0,0,0,0
,61f6eab314d0219f046bd1ddf56861dbeb87be1e,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 12:00:00 AM,2016,1,29,4,00:00,SB,27,1,5,9,9,3,0,0,0,0,0,0,0,0
,9711687ba1e2e312f9859b5592e5e6f3954a8fea,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 01:00:00 AM,2016,1,29,4,01:00,SB,12,1,2,2,6,0,1,0,0,0,0,0,0,0
,979f749b144bfed6ec4da2c04ac9bb1140d17b37,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 02:00:00 AM,2016,1,29,4,02:00,SB,2,0,0,1,0,0,1,0,0,0,0,0,0,0
,d94a5327a4c181e4ad04617e6819afb6b18c743b,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 03:00:00 AM,2016,1,29,4,03:00,SB,6,0,1,2,3,0,0,0,0,0,0,0,0,0
,1f7b62c63153028ade5649dcdd2200ffe172add8,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 04:00:00 AM,2016,1,29,4,04:00,SB,4,3,0,1,0,0,0,0,0,0,0,0,0,0
,1cb4ab02c6d30df2301906fd5ba1b5b010af686d,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 05:00:00 AM,2016,1,29,4,05:00,SB,4,2,0,1,0,1,0,0,0,0,0,0,0,0
,7ce532dc25ebd2111ef57ce06579ab14e3b4f9f8,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 06:00:00 AM,2016,1,29,4,06:00,SB,2,0,0,1,1,0,0,0,0,0,0,0,0,0
,bdb5f4f6f86533d15fd8418443c0e62985fe6f22,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 07:00:00 AM,2016,1,29,4,07:00,SB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,a232cfbea6d870f23183eb8e7efc15ddc3dcd592,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 08:00:00 AM,2016,1,29,4,08:00,SB,2,1,0,0,0,1,0,0,0,0,0,0,0,0
,dccac2f9a2d49b43b9b2eb1972c5c6889fbdad36,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 09:00:00 AM,2016,1,29,4,09:00,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,dd014ac13bbab7afcfdb0b8d67e28e5f5ea2547b,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 10:00:00 AM,2016,1,29,4,10:00,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,c4a2c82743138b16b967baf9dd8b7fdb5f1ec880,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 11:00:00 AM,2016,1,29,4,11:00,SB,2,0,0,0,1,1,0,0,0,0,0,0,0,0
,786e60f3611a63029f2cfd08606e9645ef0785af,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 12:00:00 PM,2016,1,29,4,12:00,SB,3,0,1,1,1,0,0,0,0,0,0,0,0,0
,e6f238390939107db9f45211be4f98b94cac8832,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 01:00:00 PM,2016,1,29,4,13:00,SB,10,1,0,2,5,2,0,0,0,0,0,0,0,0
,8c5dd82b2f1e6c0ab2f348519af85396f292e0b1,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 02:00:00 PM,2016,1,29,4,14:00,SB,4,0,1,2,0,1,0,0,0,0,0,0,0,0
,6f7de2d28398049d30c3037dee62a020f223af89,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 03:00:00 PM,2016,1,29,4,15:00,SB,10,1,2,3,4,0,0,0,0,0,0,0,0,0
,6bfbebc659e74eec5fc0154268cb69c09a570be4,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 04:00:00 PM,2016,1,29,4,16:00,SB,9,2,4,2,1,0,0,0,0,0,0,0,0,0
,d7a32863d9d6c4621b030e2cdb1dbff071ef4269,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 05:00:00 PM,2016,1,28,3,17:00,NB,16,0,4,3,5,2,2,0,0,0,0,0,0,0
,89ad5a9d728e0bda26d374dbca2adfaa1e30913d,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 06:00:00 PM,2016,1,28,3,18:00,NB,10,2,2,0,6,0,0,0,0,0,0,0,0,0
,f95e9fe6551e4d26c1d579f53d8bd55273643375,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 07:00:00 PM,2016,1,28,3,19:00,NB,19,1,5,4,6,2,1,0,0,0,0,0,0,0
,afa377eff4878da29f89ec0037ca4c3885d6a5b6,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 08:00:00 PM,2016,1,28,3,20:00,NB,14,1,2,6,3,2,0,0,0,0,0,0,0,0
,909eca2d352d6cb86484eeb4ca1d682307bf9aef,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 09:00:00 PM,2016,1,28,3,21:00,NB,17,2,2,5,6,2,0,0,0,0,0,0,0,0
,50c4d4b454eedbe8266f78b4b21905e2153e60cc,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 10:00:00 PM,2016,1,28,3,22:00,NB,17,2,1,3,6,2,2,0,0,0,1,0,0,0
,3b014cc20b99a9c46b6ddc06de1e7075ea0e5f00,OakmontBlvd3200BD.rdf,G21JDC,01/28/2016 11:00:00 PM,2016,1,28,3,23:00,NB,47,1,4,20,15,6,1,0,0,0,0,0,0,0
,750604be5496160d59738c603af30619b8e1ecb2,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 12:00:00 AM,2016,1,29,4,00:00,NB,18,2,3,5,4,2,2,0,0,0,0,0,0,0
,a0799febecc3e6ba6e0f6167badfed5585288a10,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 01:00:00 AM,2016,1,29,4,01:00,NB,12,1,3,4,3,0,1,0,0,0,0,0,0,0
,5eaeb6beeedbe76a820ce2d7cc2b84fd261ced56,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 02:00:00 AM,2016,1,29,4,02:00,NB,5,0,1,3,0,0,1,0,0,0,0,0,0,0
,2c5988da5aa5ce79b359e0968dbc81fcac3a0526,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 03:00:00 AM,2016,1,29,4,03:00,NB,7,1,2,2,2,0,0,0,0,0,0,0,0,0
,87bf5f5650fd02f3cc469201b3cc12c41b2202ae,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 04:00:00 AM,2016,1,29,4,04:00,NB,2,0,1,0,1,0,0,0,0,0,0,0,0,0
,2b06128f1e0cedaea38b6bc045ea0c0783c44db2,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 05:00:00 AM,2016,1,29,4,05:00,NB,2,0,0,1,0,1,0,0,0,0,0,0,0,0
,7b18faac339704309a47d9827e67c8795c168572,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 06:00:00 AM,2016,1,29,4,06:00,NB,1,0,0,0,0,0,0,0,1,0,0,0,0,0
,842d8165e4f2e6033f745cd22b0fe0cb020c3c23,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 07:00:00 AM,2016,1,29,4,07:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,fbc8103ebb48b1b103da7e36b4e6cd959f0657ad,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 08:00:00 AM,2016,1,29,4,08:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4d2e6a4c63ef049cf24c1ea1604457eb16cea912,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 09:00:00 AM,2016,1,29,4,09:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,79a417a0786f0203f94c269ba19192d25359919e,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 10:00:00 AM,2016,1,29,4,10:00,NB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ad50b4758d8324b6f202ebf63089cc11c419927e,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 11:00:00 AM,2016,1,29,4,11:00,NB,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,286a961e741ec8b9e570b79080ff242fe3f289cc,OakmontBlvd3200BD.rdf,G21JDC,01/29/2016 12:00:00 PM,2016,1,29,4,12:00,NB,1,0,0,0,1,0,0,0,0,0,0,0,0,0
